username,services,freq
rex_shackelford,"[34, 37, 20]",1
quincy_treadway,"[80, 37, 30]",1
naomi_cato,[36],2
imogene_york,[20],1
ike_parrish,"[30, 80]",2
mai_beauregard,"[3, 80]",3
emmitt_delarosa,"[38, 37]",2
jan_whitson,[80],2
maxwell_hiatt,[30],1
estelle_rodgers,"[34, 30]",2
mel_mcgrath,"[21, 80]",3
sol_herron,"[15, 80]",2
floy_saldivar,[34],1
cristy_kirkwood,[34],1
charles_wright,[80],2
graig_tirado,"[80, 40]",2
cole_saldana,[30],1
tomasa_cassidy,"[30, 37, 15, 34]",2
debbie_reilly,[34],3
phillis_ritter,[28],2
eloy_gayle,[80],2
elsa_hailey,[37],2
celina_lugo,"[15, 34]",2
boyce_spalding,[38],3
dana_armstead,"[80, 4, 34]",2
wilfredo_woo,"[30, 37]",2
brigitte_newman,[37],1
jennie_lemaster,[34],2
diane_belton,"[34, 1]",1
muriel_lira,[34],1
rueben_combs,[80],1
willard_garrett,"[30, 15, 34]",2
mitch_kane,"[37, 80]",1
samual_driggers,[6],3
oliver_hollins,"[4, 37, 34]",1
tammie_holden,[34],1
zenaida_nestor,[8],1
elmo_rounds,"[80, 30]",1
graham_fullerton,"[34, 40]",1
hayley_rau,[36],1
valorie_quintana,"[34, 80]",2
son_carl,"[34, 24]",2
delois_jeter,"[20, 34]",1
alberta_sizemore,"[80, 30]",2
blanche_winston,[80],2
kent_howard,"[30, 40]",2
pamala_mcvey,"[34, 80]",1
forrest_galbraith,"[34, 80]",2
fawn_yoder,"[34, 30]",2
pearlie_orozco,"[34, 37]",1
jean_lay,[8],1
ricky_appel,"[34, 30]",2
jackie_durbin,"[80, 28, 38]",3
shelia_kolb,[34],2
rubye_decker,[37],1
elwood_golden,"[37, 80, 34]",1
darell_hebert,"[1, 34]",2
hai_radford,[34],3
janie_weller,"[3, 62]",2
guy_haro,"[38, 3]",1
donald_tallent,"[62, 80]",3
frankie_coughlin,[34],2
eloy_spellman,"[34, 12]",1
delia_cooper,"[37, 34, 80]",2
maggie_galvin,"[80, 34]",3
howard_baugh,"[80, 37, 30]",1
vincent_diggs,"[1, 30, 34]",1
nolan_naquin,"[28, 37, 3]",2
brandi_theriault,"[37, 80]",3
bernadine_martin,[80],1
shelton_manley,"[30, 36]",3
lincoln_elston,"[30, 24]",2
denice_walden,[53],3
lourdes_baker,"[34, 54]",2
alvaro_mitchel,[37],3
leslie_payton,"[34, 12, 80]",1
jody_daley,[34],3
eric_garrett,[53],2
bernie_barringer,[34],2
lena_ruffin,[37],3
dave_mathis,"[34, 80]",1
tommie_elias,[80],1
titus_curry,"[34, 80]",2
laurel_belanger,"[12, 30, 34]",3
iris_barringer,[34],1
sydney_lambert,"[38, 80]",1
romeo_hurst,"[30, 80]",2
jill_barajas,[34],2
gregg_whelan,"[34, 38]",2
sal_sheldon,"[37, 12]",2
kareem_suarez,"[37, 80]",2
latonia_ainsworth,[30],2
imelda_hackney,[21],1
modesto_chism,"[37, 34]",2
corrie_torres,"[34, 80]",2
tod_bucher,"[30, 34]",2
clay_robles,"[80, 37]",2
juana_quick,"[37, 30]",3
rosella_kirkwood,[30],1
myles_haskins,"[37, 80]",3
hayley_erwin,"[36, 28]",1
michele_eng,"[34, 80]",2
alvaro_gilchrist,[80],2
harriett_healey,"[34, 80]",1
iva_saucier,[34],1
latisha_sikes,"[37, 24]",3
tamara_sisk,[30],2
rocky_bowie,"[34, 28]",1
guadalupe_cheatham,[30],2
lucile_dwyer,"[37, 34]",1
chuck_ontiveros,[21],2
angelina_razo,[12],1
lettie_oconner,[40],2
rene_ring,"[80, 15, 34]",3
vincenzo_whitehead,[1],2
steven_loyd,"[36, 12, 37]",1
soon_arriola,"[80, 38, 15]",3
claire_finnegan,"[34, 30]",2
lester_hurt,"[30, 20]",2
hollie_neville,[34],2
brittany_fontaine,[30],2
lester_mclemore,[34],2
maynard_ruiz,"[80, 34]",3
carol_robey,"[80, 34]",3
agatha_daugherty,"[21, 36]",2
rocky_zink,[34],3
lewis_presley,"[37, 34]",2
bridgette_starr,"[15, 28]",1
lydia_sheets,"[34, 20]",1
ed_nealy,[34],2
keith_ali,[15],1
mildred_cole,[30],2
cameron_madrigal,[38],2
colette_henke,"[34, 30, 36]",1
bobby_aguiar,[80],2
horace_furr,"[80, 34]",3
nicky_harding,"[12, 80]",2
mayra_maas,"[40, 34]",2
gabriela_lew,[80],2
hiram_coyle,"[38, 34]",3
ned_whiteside,[34],2
jerald_doran,[28],1
norris_daughtry,"[40, 34]",1
angelita_suggs,"[80, 37]",2
pilar_coulter,"[38, 24]",1
may_estrella,[20],2
danette_baskin,[20],1
carmelo_greenfield,[80],3
albert_friday,"[34, 80]",3
eldridge_ali,[34],1
zoe_spangler,[30],2
una_shores,"[28, 30]",1
jamey_brown,"[80, 28]",3
josette_jett,"[37, 80]",2
ladonna_durden,[30],1
levi_breaux,[30],1
adelaida_moody,"[80, 34]",3
elbert_gaddy,[34],3
julius_bumgarner,[36],1
jere_muse,"[38, 21]",2
gustavo_gallo,"[80, 28]",1
barry_shepherd,"[62, 21]",2
lettie_neill,"[34, 36]",1
hilario_gonzalez,[34],3
vicente_wisniewski,[80],2
edwardo_singer,[80],1
angelo_kraus,[28],3
emilia_helms,"[34, 80]",2
nona_blackburn,[80],1
lesley_noland,[34],3
allen_brackett,"[34, 21]",2
jacob_colon,"[80, 24]",3
brendon_shafer,[3],1
alan_kunz,"[20, 37]",3
loyd_glasgow,"[1, 37]",2
adalberto_ferrell,"[37, 80]",2
belle_pease,[30],1
lacey_espinal,[30],1
manuela_boudreaux,[34],2
claudia_welsh,"[30, 4]",1
ken_sykes,[37],2
chris_loy,"[34, 37]",2
camille_hoang,"[80, 21]",2
charmaine_jorgenson,"[34, 80]",1
mervin_peter,"[34, 80]",2
wade_sprouse,"[30, 34]",2
manual_lafleur,"[15, 34]",1
dominique_daly,[34],3
alina_kozak,"[54, 30]",2
myrna_valenzuela,[34],2
tasha_doran,[80],3
clarence_cornell,"[34, 30]",1
melinda_singer,[80],1
jamar_crump,[34],2
lily_severson,"[24, 37]",3
chong_strom,"[20, 80, 15]",1
omar_sterling,[34],1
val_lees,[34],2
vernice_moe,"[34, 80]",3
nigel_simonson,"[34, 80]",3
tiffani_brock,"[80, 3, 34]",3
paris_dupree,[37],3
tory_pina,"[80, 6]",1
lane_maxfield,"[37, 30]",3
blaine_dobson,"[37, 80]",1
maryjane_woodbury,"[34, 30]",1
susanna_kozlowski,"[34, 37, 4]",2
sheree_wheeler,"[20, 34]",2
lorenzo_bunch,[24],2
catrina_rafferty,"[34, 80]",2
alonso_coward,[30],1
sun_kang,[36],1
earline_weinberg,"[34, 37]",3
verla_spradlin,[34],2
antoine_stine,"[80, 8]",2
diego_scroggins,"[80, 34]",1
claude_piazza,"[80, 37]",1
eleanore_joyce,[80],2
carla_raley,"[37, 80, 38]",1
jarred_barnard,"[15, 36]",2
whitney_cline,[34],3
alejandro_serna,"[34, 80]",2
augustus_venable,[34],2
kurtis_maloney,[80],2
jaqueline_sands,"[34, 30, 15, 21]",3
cortez_gregory,[28],1
zoila_bilodeau,"[36, 30, 8]",1
audrey_landrum,[80],2
micah_piazza,[40],1
antonia_link,"[37, 80]",2
fletcher_burkhart,[34],3
martina_danforth,"[30, 24]",1
jordan_wertz,[28],3
hubert_worsham,[34],3
kenneth_stovall,[15],1
sabina_belt,"[80, 34]",3
marybeth_clawson,[80],2
mollie_landry,[80],2
jackie_fennell,[36],1
fredrick_word,[80],3
windy_godfrey,[34],1
lynne_stubblefield,[40],2
davis_sadler,"[34, 37]",2
rae_murrell,"[4, 80]",1
marcelle_pogue,"[34, 6]",2
fawn_somerville,"[34, 80]",2
tricia_hester,[37],3
tristan_bassett,"[36, 80]",3
rodger_paxton,[80],2
johnnie_trask,"[34, 80, 30]",2
beatriz_bell,[30],3
douglas_ricker,"[4, 80]",2
alan_moore,[80],2
jorge_reedy,[34],1
stanley_munoz,"[80, 34, 8]",3
kareem_roby,[1],2
tricia_forest,[30],2
alexander_bryan,"[34, 40]",1
earle_simms,"[38, 34]",1
fabiola_towns,"[28, 38, 24]",1
hattie_autry,"[30, 80]",1
agatha_wynn,"[37, 30]",3
cari_picard,[34],2
carmelo_hostetler,[34],2
morgan_dortch,"[15, 34]",3
ann_mcneely,[36],2
cristy_cleveland,"[30, 4, 80]",3
lyn_batson,[34],2
lily_norfleet,"[53, 34]",2
marshall_garay,"[30, 21]",3
tammy_todd,"[80, 34, 37]",1
kendra_caban,"[30, 38]",3
shane_schafer,[34],1
miguel_bonner,"[34, 38]",3
elise_vandyke,"[30, 34]",1
gussie_damron,[24],2
ezra_davis,"[80, 34]",3
martha_stokes,[36],2
elva_cornett,[30],2
katherine_oconnor,[20],3
dalton_beckwith,[34],1
marisol_jensen,"[37, 40]",3
otto_whelan,[1],3
whitney_fierro,"[24, 34, 30]",3
karla_sheldon,[30],1
alene_bozeman,[34],2
adrianne_pham,"[80, 6, 34]",2
alexa_warner,"[30, 34]",1
jan_harper,"[20, 80]",3
sallie_burdette,[80],3
brandie_flournoy,[34],3
antione_moriarty,"[30, 37]",2
sun_glenn,"[37, 34]",1
major_starnes,"[12, 34]",2
jonah_anders,"[21, 34]",1
maryann_hutchens,"[34, 40]",2
javier_hurley,"[34, 3]",1
garry_hacker,"[80, 34]",1
elliot_hoke,[34],2
jorge_hummel,"[24, 30]",2
lawanda_kirk,"[20, 36]",3
dillon_furr,"[34, 80]",1
lenora_pendleton,"[80, 34, 3]",1
verda_patton,"[34, 20]",3
efrain_biddle,[37],2
marty_arias,[37],3
cruz_pennell,"[80, 30]",1
carissa_shumate,"[34, 3]",1
maribel_corona,[34],2
isaiah_dollar,[80],1
allan_rupert,[34],3
jackie_scanlon,"[30, 20]",2
josette_haggard,[8],2
alecia_goetz,"[30, 80]",2
ryan_russell,"[3, 4]",3
joni_rich,"[80, 4, 54, 53]",1
barbara_lorenz,"[37, 20]",1
morgan_moen,[80],1
orville_condon,"[34, 8]",1
cyril_harris,[30],3
gregory_ellison,"[37, 30]",1
winnie_langlois,[24],1
rhett_buck,"[30, 34]",2
allene_streeter,"[80, 12]",3
emory_ireland,[30],3
marjory_crabtree,[34],1
felipe_mclendon,"[80, 34]",2
hobert_redd,"[80, 30]",1
arnulfo_flagg,[34],3
cecelia_thornburg,"[15, 34]",2
latanya_cheatham,[80],2
arnulfo_purnell,"[34, 15, 80]",1
malik_mayfield,[34],3
shelli_new,"[80, 34, 21]",3
tobias_forbes,"[30, 8]",3
hal_caskey,[34],3
carey_treadwell,[28],3
lashonda_herrington,"[28, 37]",1
karol_barger,[80],1
pablo_usher,[36],2
damion_bingham,"[30, 34]",3
kevin_bennett,[80],3
germaine_cardona,[30],3
georgette_hetrick,"[37, 34]",2
matilde_medlock,[40],3
gil_ochs,"[34, 36, 30]",2
estela_stearns,"[37, 80]",3
flor_kay,"[34, 15]",2
bryce_hsu,"[21, 80]",2
leopoldo_short,"[30, 34]",2
murray_wakefield,[54],2
vicente_layman,"[38, 21, 34, 37]",1
maya_sheffield,[28],2
debra_shank,[34],1
gregg_truitt,"[80, 20]",1
barney_piper,[36],3
rosario_farrow,"[54, 34]",1
filomena_wendt,"[34, 37]",1
rickie_haddad,[8],3
junior_head,[80],2
gussie_murry,[80],2
diana_polk,"[3, 34]",1
collette_lowery,[34],2
rosalba_murray,[80],1
andria_eason,"[80, 30, 20]",1
keisha_kish,[34],3
carl_dion,"[34, 37]",2
lisette_trinidad,"[34, 80, 37]",3
alec_hundley,"[80, 30]",1
alyson_kirk,"[80, 38, 34]",3
sebastian_douglass,"[30, 20]",2
cristopher_nunley,[80],1
ollie_byars,[30],3
daniel_howard,"[34, 24]",1
lou_bittner,"[62, 4, 34]",1
tasha_early,[34],1
tobias_guevara,[34],2
frankie_conroy,"[3, 80, 37, 34]",1
isabel_hsu,"[34, 36, 80]",1
florine_crowe,"[36, 80]",1
minnie_cantwell,"[80, 37]",3
levi_durbin,"[21, 34]",1
audra_berg,[28],3
rupert_martel,[38],2
gene_smalls,[37],3
jill_lightfoot,"[20, 80]",1
cameron_baca,[40],3
shanon_harper,"[34, 38]",1
kirsten_reid,"[36, 34, 80]",3
merry_otero,"[34, 36]",2
deandre_duckworth,[21],2
david_mares,[80],2
guy_samples,[34],2
lino_true,"[40, 34]",1
renae_vallejo,[37],2
quincy_rush,"[38, 3]",2
quintin_wilkinson,[24],2
christa_seely,[80],2
iona_banner,"[34, 12, 21]",2
odis_phan,"[30, 80, 34]",1
manuel_lacey,"[36, 80]",2
marcie_galloway,"[12, 28]",2
wilhelmina_tong,"[62, 80]",1
sheri_rohr,"[80, 37]",2
lindsey_pollard,[],1
latricia_hutcherson,[37],2
gabriel_ezell,[80],2
karl_lambert,"[80, 34]",2
luigi_dancy,"[80, 37]",2
chris_wilson,"[80, 34]",1
cody_fontenot,"[34, 80]",1
natasha_watson,"[80, 24]",3
iona_leighton,[80],1
patsy_parnell,"[20, 15, 21]",2
britt_gantt,"[36, 34]",3
myrna_billings,[34],1
caleb_arndt,[34],1
arden_potter,"[54, 34]",2
jayme_cyr,"[30, 28]",3
nona_ponder,"[80, 34]",1
adan_baker,"[40, 34]",3
rosalee_parr,[80],2
xavier_cloud,"[80, 12, 34]",3
gaylord_harwell,[80],2
millard_bunting,[24],3
camille_putman,[34],1
shelby_bello,[34],1
lawanda_colson,[1],2
pam_mcafee,"[80, 34]",1
chuck_eng,"[34, 28]",3
sharon_newsom,"[80, 28]",2
marcel_kaminski,"[80, 28]",2
michell_fishman,[80],2
dominique_goodman,[80],2
william_brown,"[24, 34, 37]",1
ernesto_newberry,[36],2
shanda_valencia,[80],2
abram_fogarty,[30],2
gerald_east,"[20, 80]",1
suzan_newby,[80],2
rod_ruff,"[34, 20]",2
jo_schoonover,[1],1
otha_meyers,[1],3
gerardo_newberry,[37],2
britt_hummel,[34],1
mariann_key,"[15, 80]",1
jannie_weston,"[34, 37]",3
isiah_bostick,[38],2
shelby_larson,"[80, 40]",1
nick_shanahan,[],3
viola_mathias,"[34, 30]",1
dale_cheng,[34],2
charline_louis,[34],3
carlene_downes,[62],2
erich_villareal,[34],2
abram_robey,"[21, 30]",3
lorene_ames,"[80, 6, 38]",1
rae_burgos,"[34, 3]",3
trena_bowler,"[34, 37]",3
riley_owen,[1],1
aurora_lim,"[36, 12]",2
nora_briones,"[34, 37]",1
cynthia_agnew,[20],1
malik_hightower,[6],1
tristan_dell,[34],2
tiffani_elder,[8],2
fannie_pinson,[80],1
austin_schulz,[15],2
delmar_newcomb,[34],2
shelby_sides,"[6, 34]",1
micheal_lanning,[34],3
araceli_conrad,[20],3
malik_robson,[37],2
giovanni_wentz,[34],3
denise_bickford,[34],1
bobbie_fleming,"[80, 12]",3
graham_keck,[80],3
ronald_mullin,"[34, 20]",2
esmeralda_mize,"[20, 62]",1
derrick_coe,"[28, 30]",1
ada_walters,"[37, 34]",2
kathleen_mccallister,[20],2
darron_prewitt,"[34, 80]",2
walton_hadley,"[34, 37, 21, 80]",1
dalton_braswell,[3],1
carter_coggins,"[34, 30]",3
benito_mackenzie,"[34, 12]",1
delilah_van,[34],1
latisha_mata,"[12, 30, 37]",2
dusty_odom,[80],2
louise_purdy,[80],3
benedict_duckworth,[80],2
velda_huntington,"[30, 34]",2
bob_valenti,"[6, 36]",2
will_berrios,[34],1
jasmin_cooper,"[8, 30]",2
luke_mccrory,"[34, 28]",1
napoleon_holland,"[38, 34]",1
pasquale_daigle,"[30, 1]",1
florentino_barnard,[34],1
enoch_birch,"[37, 8, 80]",3
miles_ryan,[],1
glenda_burnham,[30],3
misty_hinton,"[40, 34, 21]",3
shirley_atherton,"[4, 20]",1
judy_dickson,"[6, 28]",3
christian_mcwhorter,[34],1
casandra_farmer,"[80, 24]",3
blair_burnham,[34],2
christoper_benton,"[37, 34, 53]",2
tessie_otto,[28],1
jacquline_wilbur,"[34, 80, 15]",3
laurie_treadway,[34],1
stella_allred,"[30, 80]",2
santiago_slater,"[37, 24, 34]",3
sara_caudle,[34],1
enrique_odom,"[1, 80]",2
danial_rhodes,[34],1
damian_coble,"[28, 80, 40]",2
rosanna_delacruz,"[80, 30]",3
francis_homer,"[37, 38]",2
darnell_wooldridge,"[24, 30, 34]",2
richard_gillis,[37],3
mayra_sparkman,[80],3
jewell_bourne,[80],3
dolly_rawls,[80],2
sharonda_loyd,"[80, 28, 4]",1
edison_ledoux,"[34, 30]",2
april_jansen,[21],2
roberto_kirk,"[30, 80, 28]",3
morgan_chapman,"[3, 34]",3
elbert_newberry,"[30, 34]",3
veda_cooks,[34],1
catharine_gough,[80],1
debby_barba,"[37, 30]",3
kami_carmona,[53],1
misti_friday,"[30, 37]",3
reinaldo_darby,"[80, 34]",1
precious_beckman,"[34, 40]",2
willie_beardsley,[80],2
geneva_howes,"[34, 80]",2
gale_armstrong,[80],1
hilda_dodds,"[3, 36]",1
tyra_parish,[34],3
mariah_stiles,"[80, 30]",1
alvina_coates,"[80, 6]",1
pat_brackett,[12],2
shana_mcvey,"[34, 20]",2
jenifer_mcvey,[80],1
lavonne_shipman,[34],1
hellen_blake,"[38, 34]",1
theron_barone,"[20, 34, 4]",1
walton_brill,[34],2
annabelle_beverly,"[40, 80, 6]",2
nelly_staley,"[34, 80]",2
loren_sinclair,"[80, 34]",2
jeniffer_hinds,"[30, 12]",1
peter_simons,[34],1
davis_guyton,[34],2
lionel_neeley,"[30, 34]",2
amalia_mcgowan,"[8, 80]",1
lenny_burkett,"[6, 34, 80]",2
tommie_crooks,[],3
tabatha_schuler,"[21, 38]",3
nathanial_kroll,[37],2
linnie_sacco,[80],1
bradly_gomes,[8],2
susanne_bates,"[38, 37]",1
jay_radford,"[37, 20]",2
brady_bergman,"[34, 36, 8, 80]",3
janis_ferrari,"[15, 80]",1
oleta_easterling,"[34, 37]",3
adeline_hawk,"[30, 34]",2
celestine_humphreys,"[34, 30]",1
seymour_daily,"[34, 12]",2
vikki_benjamin,"[20, 80]",1
valentin_logue,"[37, 20]",3
erna_spence,[34],2
ernie_odum,"[30, 4, 36]",1
latasha_funk,"[21, 30]",3
scott_clemens,"[34, 15]",2
julie_polanco,"[30, 6]",1
zella_crayton,[80],3
hiram_yu,[8],2
natalia_wiese,"[37, 80, 34, 30]",1
ida_pack,"[30, 34]",3
eugenia_rocha,[34],3
geoffrey_fusco,[80],2
haley_rivera,"[37, 80]",1
lizzie_fairchild,[21],1
brandy_calvert,"[34, 40]",3
susie_sam,[34],1
errol_christman,[37],1
wanda_carbone,[34],3
george_weems,"[34, 80]",1
salvatore_thomas,[34],2
kieth_tobias,"[36, 80]",3
allan_fierro,[34],2
esmeralda_fuqua,[36],1
abraham_coffin,"[30, 6]",1
anita_amador,"[80, 34, 30]",1
madelyn_benedict,"[34, 80, 30]",3
leroy_guess,"[34, 80]",1
francesco_clemente,"[80, 34]",3
mervin_tilton,[34],2
emery_hull,"[80, 30, 53]",2
rhoda_redman,"[80, 40, 36]",2
trisha_skinner,"[28, 24]",2
lanny_grisham,"[36, 34]",1
lan_travis,"[34, 30]",1
adele_mcswain,"[37, 34]",1
justine_yanez,"[28, 37, 80]",2
james_lanning,"[34, 80]",2
dallas_dew,[36],2
danial_creel,"[30, 28]",2
laurel_herrin,"[34, 36]",2
rhoda_halverson,[34],1
mike_nakamura,"[80, 20]",1
gretchen_comeaux,"[80, 34, 36]",1
rigoberto_cherry,"[80, 38]",2
theo_coble,[80],1
antoine_stubblefield,[54],2
aline_hartnett,[30],3
carmelita_dube,[80],2
lindsey_shade,[37],1
miranda_english,"[1, 80, 36]",1
kira_buckingham,"[34, 80]",2
bertha_espinosa,"[24, 38]",1
shirley_collins,[34],2
raven_bolden,"[30, 34]",1
harris_hilton,"[30, 80]",2
gillian_honeycutt,[30],3
reuben_kirkwood,[34],2
gay_bunker,"[37, 40]",2
dortha_danielson,[34],1
gerardo_ahmed,[12],1
darryl_marx,[34],2
karen_steadman,[34],1
kari_madrid,"[1, 20, 80]",3
nelda_herrmann,[34],2
malinda_pond,[34],3
danny_kelso,[34],2
kelley_bruton,"[37, 34]",1
essie_freeman,[37],1
rigoberto_gayle,[34],2
lupe_blake,"[80, 37]",3
hortencia_ralston,"[40, 34, 80]",3
constance_mckeever,[37],2
rudolph_sandlin,[21],3
dixie_mora,"[34, 80, 4]",1
sal_boehm,"[30, 80]",2
wilbert_franco,"[12, 34]",1
stefan_dahl,[80],2
hugh_hudgens,"[34, 80]",3
willie_reichert,[34],3
darrick_baxley,[28],1
britt_childs,"[34, 6]",3
moses_barnhill,[34],2
kyla_kimmel,"[34, 30]",3
lindsay_hatch,"[21, 80]",3
teressa_steiner,[30],1
maribel_muhammad,"[34, 80, 6]",1
princess_mcknight,"[34, 80]",2
luigi_brewster,"[30, 80]",2
mary_shockley,[80],1
dominique_jankowski,"[1, 34]",1
suzette_harr,[34],3
veda_wesley,"[80, 30]",3
lorenzo_nolan,[80],1
phillip_beals,[34],1
amado_ballou,[34],2
alan_devito,"[30, 15]",1
claudette_ham,"[38, 28]",2
stacie_chisholm,"[28, 37]",3
clarice_rauch,"[30, 34]",2
danny_haywood,[80],3
elijah_ouellette,[12],3
daniela_colburn,"[30, 80]",1
iola_bronson,"[21, 34]",3
danielle_baxter,"[12, 80]",2
wilson_zavala,[80],1
eugenia_spurlock,"[38, 30]",2
karrie_haywood,[34],1
felton_hayden,[30],1
carla_kinsey,[36],1
scott_roger,"[34, 38]",2
robt_wetzel,"[80, 4]",2
renita_isaac,"[34, 37]",3
caryn_oldham,[34],2
boris_hickson,[15],1
jay_keller,[21],3
sherrie_bills,[80],3
concetta_omalley,[15],1
jean_valenzuela,[30],2
rosendo_pressley,"[34, 1]",1
patty_hinson,"[12, 30]",2
randolph_martell,"[80, 34]",3
hester_william,"[30, 20]",1
alberto_prieto,[80],2
luciano_short,"[34, 80]",2
chong_brito,[34],1
jorge_connor,"[30, 80]",1
jesus_jimenez,[6],2
danny_kern,"[34, 40]",2
ivonne_lundy,"[4, 12, 37]",2
carmelita_ledesma,"[34, 80]",1
brice_stidham,"[21, 37]",3
cristina_monahan,"[34, 37]",3
jovita_burkett,[38],3
barrett_ocasio,[80],1
walton_gant,[34],2
lakeisha_terry,"[37, 34]",2
emmitt_house,[15],2
zelda_bayne,"[15, 30]",2
devon_osteen,[21],3
santiago_duvall,"[34, 80, 36]",1
raymundo_carrion,[34],1
denver_rhoades,"[80, 38]",2
kathryn_carswell,[30],2
otto_garay,"[38, 34]",2
houston_sadler,[80],1
barney_griffis,[37],1
brant_spangler,"[62, 24]",1
darron_poe,"[34, 80]",3
lyndon_mowery,[34],3
chad_khan,[20],2
lisette_donnelly,"[8, 34]",2
sonya_carbajal,[34],1
jefferey_melton,[24],1
whitney_heflin,"[34, 38]",2
margot_lacroix,"[80, 34]",1
karl_spearman,"[21, 34, 80, 30]",1
juliette_killian,"[4, 3]",1
sophia_henke,"[37, 34]",2
eduardo_fife,"[34, 37]",3
mariana_gardiner,[34],3
raphael_ponder,[30],2
caren_bostick,"[30, 37, 80]",2
joelle_mock,"[34, 30, 80]",2
marcel_guthrie,[34],1
jesica_daly,"[37, 30]",1
wilmer_timmerman,[24],3
russel_bowman,"[34, 1]",3
juli_bair,[54],2
fredric_peters,[80],3
sallie_reeder,[80],3
lela_burnham,"[12, 80]",1
lena_ritchie,"[6, 34]",3
jeromy_sommer,"[37, 80, 28]",2
marlyn_peak,"[34, 21]",2
columbus_garrison,"[30, 21]",2
franklin_herman,"[15, 34, 80]",3
huey_monahan,[30],3
normand_noe,[37],3
marcie_packard,"[80, 34]",2
sterling_parham,"[80, 15, 53]",1
valeria_hutchison,[30],1
hal_andersen,"[80, 30, 34]",1
debby_gentry,"[34, 12]",2
andra_bittner,"[34, 38]",2
damon_corbitt,"[20, 36]",2
jasmin_atkins,"[34, 80]",2
kasey_rodman,"[37, 80, 12]",3
ashleigh_cornejo,"[34, 54]",1
elden_barber,"[21, 34, 30]",2
ezekiel_kohn,"[21, 80]",2
jacque_crowe,[30],3
rhea_trevino,"[37, 34]",3
margret_varner,[37],3
bridget_lombard,"[24, 80]",3
callie_flanders,[62],3
alejandra_brady,"[20, 34]",2
fermin_joyner,[37],2
ivette_mouton,"[80, 37]",3
milo_hand,"[37, 80]",3
bradly_kirkland,"[30, 80, 34]",1
marlys_parkinson,[34],2
wendell_purnell,[30],2
darryl_mullin,[34],1
rosalina_bowie,[40],1
robbin_treat,"[30, 34]",1
joaquin_richards,[34],2
autumn_rojas,[62],3
haywood_medlin,[37],1
winifred_siler,[30],1
claude_necaise,[34],2
nadia_oldham,"[12, 34]",1
arnulfo_mcswain,[80],2
foster_yazzie,[34],2
darin_alicea,[37],1
rene_spicer,[28],3
blair_colon,[36],2
janice_fuchs,[80],2
catharine_sheridan,"[38, 34, 8]",2
tommie_strong,[30],1
carmella_pierson,[30],1
otis_gilmer,[34],3
aida_gallegos,[30],3
laurie_rubin,"[80, 21]",2
maura_mckinnon,"[34, 80]",2
latricia_denning,[34],3
jillian_hills,"[37, 80, 34]",1
judi_vick,"[80, 28]",1
claudia_starr,"[37, 15]",2
stanley_sturgis,[30],3
leone_darnell,[30],2
gerardo_sturdivant,"[80, 24]",2
waldo_bliss,[30],2
otis_castaneda,"[80, 37]",1
maxwell_calderon,[30],2
whitney_flood,"[4, 34, 8]",1
fabian_mahaffey,[34],2
marie_belanger,"[80, 28, 37]",3
robby_espinosa,"[40, 37]",2
moshe_kellum,"[80, 30]",1
katherine_pitre,"[37, 8]",1
joesph_booker,"[34, 20]",1
nicolas_slater,"[20, 15]",3
margaret_ramey,[80],1
ellen_harry,"[30, 37]",1
abram_gurley,[30],1
robyn_beverly,"[80, 30, 34]",1
kara_walls,[37],1
clemente_christianson,[34],2
keenan_langston,[34],1
guillermina_strong,"[34, 80]",3
freddie_stroud,[80],2
tina_dulaney,[80],1
charline_wiese,[34],2
quintin_montero,[34],3
lloyd_augustine,[30],2
twila_damico,[34],2
francis_sell,[20],1
annetta_alvarez,[80],1
erna_batson,"[34, 15]",2
adalberto_shaffer,[34],1
earle_glasgow,"[34, 30]",2
savannah_palumbo,[34],1
camille_weston,"[34, 24, 80]",3
marietta_mouton,"[34, 80, 37]",1
rachelle_castaneda,[30],1
alvin_dyer,"[24, 37, 30]",3
clayton_fincher,[34],2
aurelio_farris,[30],1
lynn_aranda,"[6, 34]",3
veda_michel,"[80, 34]",3
alton_perron,"[12, 30]",3
stuart_currie,"[80, 34]",3
michal_ralph,[37],3
lyman_baxley,"[8, 34, 80]",1
cortez_mcdowell,[34],3
soon_leatherman,"[34, 80]",2
coleman_cowell,"[36, 34]",2
damian_swann,"[80, 12]",2
valarie_salinas,[34],2
cristy_flaherty,[12],3
blair_mcclary,[34],2
laurence_huggins,"[24, 34]",1
adeline_corral,"[34, 3, 24]",1
jacque_saddler,"[30, 80]",1
arden_somerville,"[80, 34]",2
iva_carlton,[80],2
ross_simon,[80],1
rocio_loving,"[34, 80]",2
lorenzo_mahoney,"[15, 30]",2
kendrick_bethea,"[37, 30]",2
reynaldo_quintero,"[38, 34]",1
may_goldsmith,[3],2
danial_jensen,[37],1
rachelle_pounds,"[80, 34, 37, 21]",1
karol_wooley,"[80, 40]",2
earle_thorne,[80],2
son_schmid,"[37, 80]",2
beatriz_stinson,[21],2
chong_roland,"[30, 34]",2
barbra_goodson,"[1, 34]",1
deandre_pitman,"[80, 34]",1
cherry_bliss,"[34, 80]",2
courtney_blevins,"[80, 37]",3
stephanie_ochoa,[34],2
joan_barlow,[30],1
wendi_plummer,[28],2
molly_nava,[12],2
randall_richard,"[80, 34]",1
marge_frasier,"[30, 34]",3
shayne_bartlett,[54],1
bertie_karr,[34],1
